ID,COU,RES,SITE,SITE_ID,PLOT,Site,Date,Microsite,ID_Microsite,diameter_1(cm),diameter_2(cm),canopy area (cm2),Number of replicate,Quadrat,Species within quadrat,Cover (%),Number of individuals
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/28,2,Pentzia_incana,36,29,3279.8304,25,,Aristida_congesta,5,2
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/28,2,Pentzia_incana,36,29,3279.8304,25,,Trichodiadema_sp1,2,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/28,1,Bare,,,,25,,Ruschia_spinosa,75,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/28,1,Bare,,,,25,,Bulbine_frutescens,3,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,66,54,11196.6624,26,,Ruschia_spinosa,15,2
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,66,54,11196.6624,26,,Trichodiadema_sp1,5,4
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,66,54,11196.6624,26,,Drosanthemum_lique,15,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,66,54,11196.6624,26,,Bulbine_frutescens,3,2
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,66,54,11196.6624,26,,Aristida_congesta,5,5
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,66,54,11196.6624,26,,Anacampseros_arachnoides,3,2
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,26,,Rosenia_humilis,20,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,26,,Aristida_congesta,7,9
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,26,,Enneapogon_scaber,10,4
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,72,68,15381.2736,27,,Aristida_congesta,5,2
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,72,68,15381.2736,27,,Ruschia_spinosa,10,2
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,72,68,15381.2736,27,,Drosanthemum_praecultum,3,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,72,68,15381.2736,27,,Trichodiadema_sp1,1,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,72,68,15381.2736,27,,Indigofera_sessifolia,10,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,72,68,15381.2736,27,,Euphorbia_ferox,1,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,72,68,15381.2736,27,,Anacampseros_arachnoides,10,7
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,27,,Aristida_congesta,10,12
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,27,,Ruschia_spinosa,15,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,27,,Aristida_diffusa,5,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,27,,Lycium_cinereum,5,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,55,38,6565.944,28,,Ruschia_spinosa,25,3
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,55,38,6565.944,28,,Aristida_congesta,3,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,55,38,6565.944,28,,Bulbine_frutescens,1,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,55,38,6565.944,28,,Anacampseros_arachnoides,1,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,55,38,6565.944,28,,Aristida_diffusa,3,2
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,55,38,6565.944,28,,Drosanthemum_praecultum,2,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,28,,Ruschia_spinosa,25,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,28,,Aristida_congesta,5,3
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,28,,Enneapogon_scaber,5,2
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,54,44,7464.4416,29,,Aristida_diffusa,20,2
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,54,44,7464.4416,29,,Ruschia_spinosa,15,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,54,44,7464.4416,29,,Crassula_capitella,1,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,54,44,7464.4416,29,,Senecio_acutifolius,2,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,54,44,7464.4416,29,,Bulbine_frutescens,3,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,54,44,7464.4416,29,,Aristida_congesta,2,4
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,54,44,7464.4416,29,,Anacampseros_arachnoides,1,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,29,,Lycium_cinereum,10,2
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,29,,Pentzia_incana,15,5
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,29,,Aristida_congesta,10,7
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,58,51,9292.8528,30,,Lycium_cinereum,5,3
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,58,51,9292.8528,30,,Aristida_congesta,5,4
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,58,51,9292.8528,30,,Trichodiadema_sp1,5,3
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,58,51,9292.8528,30,,Crassula_tetragona,2,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,58,51,9292.8528,30,,Bulbine_frutescens,3,2
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,58,51,9292.8528,30,,Drosanthemum_lique,5,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,58,51,9292.8528,30,,Felicia_hirsuta,5,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,58,51,9292.8528,30,,Othonna_sedifolia,2,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,58,51,9292.8528,30,,Ruschia_spinosa,2,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,30,,Ruschia_spinosa,40,2
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,30,,Aristida_congesta,3,3
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,30,,Crassula_capitella,2,3
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,30,,Aristida_diffusa,5,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,63,60,11875.248,31,,Ruschia_spinosa,20,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,63,60,11875.248,31,,Drosanthemum_lique,5,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,63,60,11875.248,31,,Bulbine_frutescens,1,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,63,60,11875.248,31,,Crassula_tetragona,3,2
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,63,60,11875.248,31,,Aristida_congesta,2,4
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,31,,Aristida_congesta,10,4
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,57,53,9490.7736,32,,Blepharis_capensis,15,4
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,57,53,9490.7736,32,,Euphorbia_ferox,1,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,57,53,9490.7736,32,,Aristida_diffusa,5,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,57,53,9490.7736,32,,Aristida_congesta,1,2
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,57,53,9490.7736,32,,Othonna_sedifolia,5,2
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,57,53,9490.7736,32,,Ruschia_spinosa,2,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,32,,Ruschia_spinosa,30,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,32,,Indigofera_sessifolia,10,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,32,,Aristida_congesta,20,9
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,74,52,12088.8768,33,,Pentzia_incana,20,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,74,52,12088.8768,33,,Drosanthemum_praecultum,10,3
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,74,52,12088.8768,33,,Trichodiadema_sp1,5,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,74,52,12088.8768,33,,Bulbine_frutescens,1,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,74,52,12088.8768,33,,Aristida_congesta,2,7
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,74,52,12088.8768,33,,Euphorbia_ferox,3,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,74,52,12088.8768,33,,Anacampseros_arachnoides,3,3
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,74,52,12088.8768,33,,Ruschia_spinosa,2,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,33,,Asparagus_capensis,7,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,33,,Ruschia_spinosa,15,2
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,33,,Aristida_congesta,10,6
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,33,,Aristida_diffusa,5,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,33,,Crassula_muscosa,1,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,33,,Pentzia_incana,1,3
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,33,,Enneapogon_scaber,5,2
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,72,70,15833.664,34,,Ruschia_spinosa,10,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,72,70,15833.664,34,,Aristida_congesta,3,3
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,72,70,15833.664,34,,Ruschia_spinosa,10,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,72,70,15833.664,34,,Aristida_congesta,3,3
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,72,70,15833.664,34,,Drosanthemum_praecultum,20,2
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,72,70,15833.664,34,,Rosenia_humilis,30,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,34,,Aristida_congesta,5,4
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,34,,Enneapogon_scaber,1,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,60,51,9613.296,35,,Bulbine_frutescens,5,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,60,51,9613.296,35,,Ruschia_spinosa,20,3
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,60,51,9613.296,35,,Aristida_diffusa,10,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,60,51,9613.296,35,,Drosanthemum_lique,2,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,35,,Ruschia_spinosa,10,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,35,,Aristida_congesta,2,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,35,,Aristida_diffusa,5,7
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,50,49,7696.92,36,,Aristida_diffusa,20,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,50,49,7696.92,36,,Ruschia_spinosa,10,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,50,49,7696.92,36,,Trichodiadema_sp1,5,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,50,49,7696.92,36,,Aristida_congesta,1,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,36,,Aristida_congesta,10,9
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,36,,Ruschia_spinosa,10,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,36,,Monsonia_crassicaule,2,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,60,51,9613.296,37,,Euphorbia_ferox,25,3
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,60,51,9613.296,37,,Drosanthemum_lique,25,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,60,51,9613.296,37,,Bulbine_frutescens,5,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,60,51,9613.296,37,,Crassula_muscosa,1,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,60,51,9613.296,37,,Aristida_congesta,1,2
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,60,51,9613.296,37,,Ruschia_spinosa,15,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,60,51,9613.296,37,,Aristida_diffusa,5,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,60,51,9613.296,37,,Crassula_tetragona,1,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,37,,Hermannia_cuneifolia_var._cuneifolia,20,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,37,,Ruschia_spinosa,2,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,37,,Drosanthemum_praecultum,15,3
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,37,,Enneapogon_scaber,5,3
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,37,,Aristida_congesta,2,2
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,78,69,16908.0912,38,,Euphorbia_ferox,15,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,78,69,16908.0912,38,,Ruschia_spinosa,5,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,78,69,16908.0912,38,,Trichodiadema_sp1,3,5
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,78,69,16908.0912,38,,Aristida_congesta,5,9
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,78,69,16908.0912,38,,Crassula_tetragona,1,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,78,69,16908.0912,38,,Anacampseros_arachnoides,5,7
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,78,69,16908.0912,38,,Senecio_radicans,2,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,78,69,16908.0912,38,,Bulbine_frutescens,2,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,78,69,16908.0912,38,,Lycium_cinereum,2,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,78,69,16908.0912,38,,Pentzia_incana,5,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,78,69,16908.0912,38,,Aristida_diffusa,3,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,38,,Aristida_congesta,10,10
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,38,,Pentzia_incana,10,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,38,,Lycium_cinereum,15,4
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,38,,Crassula_muscosa,1,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,38,,Trichodiadema_sp1,1,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,38,,Drosanthemum_praecultum,1,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,38,,Enneapogon_scaber,2,3
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,38,,Bulbine_frutescens,1,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,68,55,11749.584,39,,Senecio_radicans,1,3
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,68,55,11749.584,39,,Aristida_congesta,2,5
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,68,55,11749.584,39,,Crassula_tetragona,5,5
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,68,55,11749.584,39,,Drosanthemum_praecultum,1,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,68,55,11749.584,39,,Bulbine_frutescens,5,4
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,68,55,11749.584,39,,Trichodiadema_sp1,1,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,2,Monsonia_crassicaule,68,55,11749.584,39,,Aristida_diffusa,5,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,39,,Ruschia_spinosa,10,1
251,South Africa,"Le Roux, Peter",Wheatlands,78,2,Plot 2 Wheatlands medium intensity grazing,2017/06/29,1,Bare,,,,39,,Aristida_congesta,7,7
