ID,COU,RES,SITE,SITE_ID,PLOT,Date,Microsite,ID_Microsite,diameter_1(cm),diameter_2(cm),canopy area (cm2),Number of replicate,Quadrat,Species within quadrat,Number of individuals,Cover (%)
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,2,Artemisia sieberi,,,,1,1,Salsola arbusculiformis,5,1
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,1,bare,,,,1,1,0,,
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,2,Artemisia sieberi,,,,2,1,0,,
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,1,bare,,,,2,1,0,,
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,2,Artemisia sieberi,,,,3,1,0,,
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,1,bare,,,,3,1,0,,
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,2,Artemisia sieberi,,,,4,1,0,,
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,1,bare,,,,4,1,0,,
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,2,Artemisia sieberi,,,,5,1,0,,
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,1,bare,,,,5,1,0,,
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,2,Artemisia sieberi,,,,6,1,Lappula barbata,5,3
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,1,bare,,,,6,1,Lappula barbata,1,1
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,2,Artemisia sieberi,,,,7,1,0,,
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,1,bare,,,,7,1,0,,
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,2,Artemisia sieberi,,,,8,1,Stipa lessingiana,1,1
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,1,bare,,,,8,1,0,,
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,2,Artemisia sieberi,,,,9,1,Acanthophyllum sp,15,1
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,1,bare,,,,9,1,0,,
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,2,Artemisia sieberi,,,,10,1,0,,
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,1,bare,,,,10,1,0,,
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,2,Artemisia sieberi,,,,11,1,0,,
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,1,bare,,,,11,1,0,,
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,2,Artemisia sieberi,,,,12,1,0,,
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,1,bare,,,,12,1,0,,
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,2,Artemisia sieberi,,,,13,1,0,,
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,1,bare,,,,13,1,0,,
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,2,Artemisia sieberi,,,,14,1,Stipa lessingiana,2,1
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,1,bare,,,,14,1,Stipa lessingiana,1,1
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,2,Artemisia sieberi,,,,15,1,0,,
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,1,bare,,,,15,1,0,,
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,2,Artemisia sieberi,,,,16,1,0,,
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,1,bare,,,,16,1,0,,
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,2,Artemisia sieberi,,,,17,1,0,,
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,1,bare,,,,17,1,0,,
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,2,Artemisia sieberi,,,,18,1,0,,
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,1,bare,,,,18,1,0,,
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,2,Artemisia sieberi,,,,19,1,Stipa lessingiana,1,1
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,1,bare,,,,19,1,0,,
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,2,Artemisia sieberi,,,,20,1,Acanthophyllum sp,15,1
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,1,bare,,,,20,1,0,,
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,2,Artemisia sieberi,,,,21,1,Stipa lessingiana,4,1
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,1,bare,,,,21,1,0,,
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,2,Artemisia sieberi,,,,22,1,Stipa lessingiana,3,1
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,1,bare,,,,22,1,0,,
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,2,Artemisia sieberi,,,,23,1,Stipa lessingiana,10,1
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,1,bare,,,,23,1,0,,
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,2,Artemisia sieberi,,,,24,1,Stipa lessingiana,5,1
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,1,bare,,,,24,1,0,,
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,2,Artemisia sieberi,,,,25,1,Stipa lessingiana,7,1
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,1,bare,,,,25,1,0,,
134,Iran,"Abedi, Mehdi",Alikhani,41,1,18-Jun-16,2,Salsola arbusculiformis,Unfortunately we forgot to measure diameter,,,1,1,0,0,0
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,2,Artemisia sieberi,,,,1,1,Stipa lessingiana,8,1
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,2,Artemisia sieberi,,,,1,1,Lappula barbata,1,1
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,1,bare,,,,1,1,0,,
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,2,Artemisia sieberi,,,,2,1,0,,
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,1,bare,,,,2,1,0,,
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,2,Artemisia sieberi,,,,3,1,0,,
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,1,bare,,,,3,1,0,,
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,2,Artemisia sieberi,,,,4,1,Lappula barbata,1,1
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,1,bare,,,,4,1,0,,
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,2,Artemisia sieberi,,,,5,1,Stipa lessingiana,4,1
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,1,bare,,,,5,1,0,,
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,2,Artemisia sieberi,,,,6,1,Salsola arbusculiformis,8,1
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,1,bare,,,,6,1,0,,
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,2,Artemisia sieberi,,,,7,1,Stipa lessingiana,2,1
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,2,Artemisia sieberi,,,,7,1,Salsola arbusculiformis,9,1
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,1,bare,,,,7,1,0,,
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,2,Artemisia sieberi,,,,8,1,0,,
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,1,bare,,,,8,1,0,,
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,2,Artemisia sieberi,,,,9,1,0,,
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,1,bare,,,,9,1,0,,
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,2,Artemisia sieberi,,,,10,1,Salsola arbusculiformis,15,1
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,1,bare,,,,10,1,0,,
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,2,Artemisia sieberi,,,,11,1,Salsola arbusculiformis,50,1
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,1,bare,,,,11,1,0,,
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,2,Artemisia sieberi,,,,12,1,Salsola arbusculiformis,10,1
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,1,bare,,,,12,1,0,,
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,2,Artemisia sieberi,,,,13,1,Stipa lessingiana,4,1
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,1,bare,,,,13,1,0,,
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,2,Artemisia sieberi,,,,14,1,Stipa lessingiana,15,2
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,1,bare,,,,14,1,0,,
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,2,Artemisia sieberi,,,,15,1,Stipa lessingiana,5,1
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,1,bare,,,,15,1,0,,
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,2,Artemisia sieberi,,,,16,1,Stipa lessingiana,20,4
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,2,Artemisia sieberi,,,,16,1,Lappula barbata,6,2
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,1,bare,,,,16,1,0,,
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,2,Artemisia sieberi,,,,17,1,Stipa lessingiana,30,3
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,1,bare,,,,17,1,0,,
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,2,Artemisia sieberi,,,,18,1,Salsola arbusculiformis,5,1
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,1,bare,,,,18,1,0,,
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,2,Artemisia sieberi,,,,19,1,Cousinia arctotidifolia,3,1
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,1,bare,,,,19,1,0,,
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,2,Artemisia sieberi,,,,20,1,Salsola arbusculiformis,25,1
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,2,Artemisia sieberi,,,,20,1,Stipa lessingiana,5,1
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,1,bare,,,,20,1,Salsola arbusculiformis,10,1
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,1,bare,,,,20,1,Stipa lessingiana,2,1
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,2,Artemisia sieberi,,,,21,1,Nonea caspica,3,1
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,1,bare,,,,21,1,Salsola arbusculiformis,2,1
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,2,Artemisia sieberi,,,,22,1,0,,
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,1,bare,,,,22,1,Lappula barbata,1,1
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,2,Artemisia sieberi,,,,23,1,0,,
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,1,bare,,,,23,1,0,,
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,2,Artemisia sieberi,,,,24,1,Stipa lessingiana,20,3
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,1,bare,,,,24,1,0,,
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,2,Artemisia sieberi,,,,25,1,Salsola arbusculiformis,40,1
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,1,bare,,,,25,1,Salsola arbusculiformis,8,1
135,Iran,"Abedi, Mehdi",Alikhani,41,2,18-Jun-16,2,Salsola arbusculiformis,,,,1,1,0,0,0
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Artemisia sieberi,,,,1,1,0,,
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,1,1,Stipa lessingiana,,
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Artemisia sieberi,,,,2,1,Cousinia arctotidifolia,,
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,2,1,Lappula barbata,1,4
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,2,1,Cousinia arctotidifolia,15,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Artemisia sieberi,,,,3,1,Acantholimon sp,2,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Artemisia sieberi,,,,3,1,Salsola arbusculiformis,4,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,3,1,Cousinia arctotidifolia,3,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Artemisia sieberi,,,,4,1,Salsola arbusculiformis,15,2
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,4,1,Stipa lessingiana,2,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,4,1,Lappula barbata,1,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Artemisia sieberi,,,,5,1,Salsola arbusculiformis,35,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Artemisia sieberi,,,,5,1,Stipa lessingiana,3,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,5,1,Salsola arbusculiformis,5,6
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,5,1,Lappula barbata,1,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,5,1,Nonea caspica,2,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Artemisia sieberi,,,,6,1,Salsola arbusculiformis,15,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,6,1,Lappula barbata,1,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Artemisia sieberi,,,,7,1,Salsola arbusculiformis,50,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,7,1,Salsola arbusculiformis,15,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,7,1,Lappula barbata,1,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Artemisia sieberi,,,,8,1,Salsola arbusculiformis,30,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,8,1,0,,
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Artemisia sieberi,,,,9,1,Salsola arbusculiformis,25,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Artemisia sieberi,,,,9,1,Stipa lessingiana,2,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,9,1,0,0,
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Artemisia sieberi,,,,10,1,0,,
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,10,1,0,,
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Artemisia sieberi,,,,11,1,Stipa lessingiana,6,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,11,1,Lappula barbata,1,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Artemisia sieberi,,,,12,1,Salsola arbusculiformis,12,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,12,1,Salsola arbusculiformis,6,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,12,1,Centaurea sp,1,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Artemisia sieberi,,,,13,1,Stipa lessingiana,2,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,13,1,Stipa lessingiana,2,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,13,1,Salsola arbusculiformis,1,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Artemisia sieberi,,,,14,1,0,,
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,14,1,Stipa lessingiana,1,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Artemisia sieberi,,,,15,1,Salsola arbusculiformis,25,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,15,1,Stipa lessingiana,2,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,15,1,Lappula barbata,1,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Artemisia sieberi,,,,16,1,Stipa lessingiana,15,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Artemisia sieberi,,,,16,1,Salsola arbusculiformis,25,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,16,1,Salsola arbusculiformis,2,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,16,1,Lappula barbata,1,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Artemisia sieberi,,,,17,1,Stipa lessingiana,20,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,17,1,Lappula barbata,1,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Artemisia sieberi,,,,18,1,Stipa lessingiana,15,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,18,1,Stipa lessingiana,10,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Artemisia sieberi,,,,19,1,Salsola arbusculiformis,15,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,19,1,Stipa lessingiana,10,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Artemisia sieberi,,,,20,1,Cousinia arctotidifolia,30,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,20,1,Stipa lessingiana,10,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Artemisia sieberi,,,,21,1,Stipa lessingiana,10,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Artemisia sieberi,Unfortunately we forgot to measure diameter,,,21,1,Cousinia arctotidifolia,20,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,21,1,Cousinia arctotidifolia,3,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Artemisia sieberi,,,,22,1,Cousinia arctotidifolia,5,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Artemisia sieberi,,,,22,1,Stipa lessingiana,30,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,22,1,Stipa lessingiana,15,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,22,1,Cousinia arctotidifolia,1,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Artemisia sieberi,,,,23,1,Stipa lessingiana,15,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,23,1,Lappula barbata,2,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Artemisia sieberi,,,,24,1,Salsola arbusculiformis,10,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Artemisia sieberi,,,,24,1,Centaurea sp,3,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,24,1,Salsola arbusculiformis,10,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,24,1,Lappula barbata,2,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Artemisia sieberi,,,,25,1,Salsola arbusculiformis,15,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,25,1,Lappula barbata,2,10
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Salsola arbusculiformis,,,,1,,0,,
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,1,,Stipa lessingiana,6,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Salsola arbusculiformis,,,,2,,Artemisia sieberi,10,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,2,,0,,
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Salsola arbusculiformis,,,,3,,0,,
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,3,,Lappula barbata,3,2
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,3,,Cousinia arctotidifolia,8,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Salsola arbusculiformis,,,,4,,Artemisia sieberi,20,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,4,,Stipa lessingiana,1,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Salsola arbusculiformis,,,,5,,Artemisia sieberi,20,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,5,,0,,
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Salsola arbusculiformis,,,,6,,0,,
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,6,,0,,
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Salsola arbusculiformis,,,,7,,0,,
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,7,,Lappula barbata,1,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Salsola arbusculiformis,,,,8,,0,,
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,8,,Cousinia arctotidifolia,7,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Salsola arbusculiformis,,,,9,,Artemisia sieberi,8,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Salsola arbusculiformis,,,,9,,Cousinia arctotidifolia,15,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,9,,Stipa lessingiana,2,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Salsola arbusculiformis,,,,10,,Cousinia arctotidifolia,4,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Salsola arbusculiformis,,,,10,,Stipa lessingiana,1,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Salsola arbusculiformis,,,,10,,Artemisia sieberi,1,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,10,,Cousinia arctotidifolia,15,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Salsola arbusculiformis,,,,11,,Artemisia sieberi,15,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,11,,Stipa lessingiana,2,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,11,,Artemisia sieberi,7,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,11,,Lappula barbata,1,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Salsola arbusculiformis,,,,12,,Cousinia arctotidifolia,8,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,12,,Stipa lessingiana,6,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,12,,Astragalus sp,1,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,12,,Artemisia sieberi,7,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Salsola arbusculiformis,,,,13,,Artemisia sieberi,10,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Salsola arbusculiformis,,,,13,,Cousinia arctotidifolia,3,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,13,,Cousinia arctotidifolia,15,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Salsola arbusculiformis,,,,14,,Cousinia arctotidifolia,40,2
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Salsola arbusculiformis,,,,14,,Lappula barbata,2,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,14,,Cousinia arctotidifolia,10,3
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,14,,Lappula barbata,3,5
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Salsola arbusculiformis,,,,15,,Cousinia arctotidifolia,15,2
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,15,,Stipa lessingiana,2,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Salsola arbusculiformis,,,,16,,Cousinia arctotidifolia,20,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Salsola arbusculiformis,,,,16,,Stipa lessingiana,15,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,16,,Stipa lessingiana,15,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Salsola arbusculiformis,,,,17,,Stipa lessingiana,4,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,1,bare,,,,17,,Stipa lessingiana,5,1
136,Iran,"Abedi, Mehdi",Alikhani,41,3,19-Jun-16,2,Salsola arbusculiformis,,,,18,,Stipa lessingiana,1,1
