ID,COU,RES,SITE,SITE_ID,PLOT,Site,Date,Microsite,ID_Microsite,diameter_1(cm),diameter_2(cm),height (cm),canopy area (cm2),Number of replicate,Quadrat,Species within quadrat,Cover (%),Nd individuals,
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,1,Bare,,,,,8,,,,,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,2,Stipa,65,85,65,17357.34,9,,Stipa,,,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,1,Bare,,,,,9,,Genista ramosissima,15,1,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,1,Bare,,,,,9,,Fagonia,5,2,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,2,Stipa,90,85,50,24033.24,10,,Stipa,,,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,1,Bare,,,,,10,,Helianthum,"0,5",1,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,2,Stipa,70,95,75,20891.64,11,,Stipa,,,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,1,Bare,,,,,11,,Genista haenseleri,10,1,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,1,Bare,,,,,11,,Asparagus,"0,5",1,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,2,Stipa,110,110,75,38013.36,12,,Genista,10,1,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,1,Bare,,,,,12,,Asparagus,1,2,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,1,Bare,,,,,12,,Launaea,5,2,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,1,Bare,,,,,12,,Caralluma,"0,1",1,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,2,Stipa,100,110,75,34557.6,13,,Genista haenseleri,1,1,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,1,Bare,,,,,13,,Helianthum,1,3,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,2,Stipa,40,35,50,4398.24,14,,Stipa,,,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,1,Bare,,,,,14,,Herradura 2,4,6,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,2,Stipa,45,40,55,5654.88,15,,Teucrium sp2,1,1,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,2,Stipa,45,40,55,5654.88,15,,Helianthum,2,1,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,1,Bare,,,,,15,,Stipa,1,1,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,2,Stipa,120,110,50,41469.12,16,,Teucrium sp2,1,1,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,2,Stipa,120,110,50,41469.12,16,,Cardillo,"0,5",2,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,2,Stipa,120,110,50,41469.12,16,,Thymus,2,2,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,1,Bare,,,,,16,,Helianthum,2,4,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,1,Bare,,,,,16,,Thymus,"0,5",1,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,1,Bare,,,,,16,,Genista haenseleri,1,1,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,1,Bare,,,,,16,,Cardillo,1,3,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,1,Bare,,,,,16,,Stipa,2,3,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,1,Bare,,,,,16,,Teucrium sp2,"0,1",1,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,2,Stipa,60,65,45,12252.24,17,,,,,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,1,Bare,,,,,17,,Launaea,4,2,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,2,Stipa,90,80,60,22619.52,18,,Asparagus,1,1,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,2,Stipa,90,80,60,22619.52,18,,Launaea,5,1,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,1,Bare,,,,,18,,Launaea,20,4,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,1,Bare,,,,,18,,Asparagus,1,1,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,2,Stipa,90,80,60,22619.52,19,,Gensita haenseleri,5,2,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,2,Stipa,90,80,60,22619.52,19,,Asparagus,1,1,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,2,Stipa,90,80,60,22619.52,19,,Thymus,1,1,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,1,Bare,,,,,19,,Thymus,1,1,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,2,Stipa,90,70,60,19792.08,20,,Genista haenseleri,1,1,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,2,Stipa,90,70,60,19792.08,20,,Asparagus,"0,5",1,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,1,Bare,,,,,20,,Launaea,2,1,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,2,Stipa,60,60,55,11309.76,21,,Lavandula multifida,"0,1",1,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,2,Stipa,60,60,55,11309.76,21,,Launaea,10,1,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,2,Stipa,60,60,55,11309.76,21,,Asparagus,1,,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,1,Bare,,,,,21,,Lavandula multifida,1,2,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,2,Stipa,90,80,60,22619.52,22,,Genista haenseleri,2,1,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,1,Bare,,,,,22,,,,,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,2,Stipa,80,55,55,13823.04,23,,Stipa,,,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,2,Stipa,80,55,55,13823.04,23,,Launaea,2,1,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,1,Bare,,,,,23,,Launaea,2,2,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,2,Stipa,60,55,50,10367.28,24,,Asparagus,"2,5",1,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,1,Bare,,,,,24,,Launaea,1,1,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,2,Stipa,130,110,75,44924.88,25,,Stipa,,,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,1,Bare,,,,,25,,Launaea,"2,5",3,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,1,Bare,,,,,25,,Genista haenseleri,2,2,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,1,Bare,,,,,25,,Stipa,1,2,Pedro y Pesca
291,Spain,"Rey, Pedro",Monsul,89,3,Monsul_3,2017/03/30,1,Bare,,,,,25,,Thymus,"0,1",1,Pedro y Pesca
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Macrocloa stipa,,,,,1,1,Macrocloa stipa,80,,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Macrocloa stipa,,,,,1,1,Lycium,15,2,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,1,1,Macrocloa stipa,10,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,1,1,Launaea lanifera,7-8,2,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,1,1,Thymus (muerto),2,2,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Macrocloa stipa,,,,,2,1,Macrocloa stipa,85,,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Macrocloa stipa,,,,,2,1,No hay nada,,,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,2,1,Lavandula multifida,2,3,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Macrocloa stipa,130,67,100,27363.336,3,1,Macrocloa stipa,40,,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Macrocloa stipa,130,67,100,27363.336,3,1,Launaea lanifera,2,2,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,3,1,Thymus ,1,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,3,1,Launaea lanifera,1,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,3,1,Genista ramossisima,5,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,3,1,Asparagus horridus,"0,1",1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Macrocloa stipa,100,80,100,25132.8,4,1,Macrocloa stipa,45,,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Macrocloa stipa,100,80,100,25132.8,4,1,Genista ramossisima,2,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,4,1,Thymus,1,3,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,4,1,Teucrium sp1,1.5,2,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,4,1,Sideritis hirsuta,2,2,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Macrocloa stipa,100,95,80,29845.2,5,1,Macrocloa stipa,95,,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Macrocloa stipa,100,95,80,29845.2,5,1,Asparagus horridus,1,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,5,1,Nada,,,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Macrocloa stipa,150,150,60,70686,6,1,Macrocloa stipa,95,,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Macrocloa stipa,150,150,60,70686,6,1,Cardillo,1,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,6,1,Macrocloa stipa,5,3,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,6,1,Asparagus horridus,1,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,6,1,Teucrium sp2,1,2,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,6,1,Teucrium sp1,1,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Macrocloa stipa,170,180,130,96132.96,7,1,Macrocloa stipa,100,,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Macrocloa stipa,170,180,130,96132.96,7,1,Thymus,3,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Macrocloa stipa,170,180,130,96132.96,7,1,Launaea lanifera,1,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Macrocloa stipa,170,180,130,96132.96,7,1,Sideritis hirsuta,1,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Macrocloa stipa,170,180,130,96132.96,7,1,Cardillo,1,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Macrocloa stipa,170,180,130,96132.96,7,1,Genista ramossisima,1,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,7,1,Macrocloa stipa,5,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,7,1,Thymus,3,3,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Macrocloa stipa,100,110,130,34557.6,8,1,Macrocloa stipa,99,,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Macrocloa stipa,100,110,130,34557.6,8,1,Genista ramossisima,1,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,8,1,Launaea lanifera,2.5,2,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,8,1,Macrocloa stipa,2,,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Macrocloa stipa,205,58,140,37353.624,9,1,Macrocloa stipa,100,,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Macrocloa stipa,205,58,140,37353.624,9,1,Lycium,5,3,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Macrocloa stipa,205,58,140,37353.624,9,1,Genista ramossisima,1,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Macrocloa stipa,205,58,140,37353.624,9,1,Asparagus horridus,1,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,9,1,Thymus,3.5,4,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Macrocloa stipa,90,90,120,25446.96,10,1,Macrocloa stipa,40,,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Macrocloa stipa,90,90,120,25446.96,10,1,Periploca,15,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,10,1,Lavandula multifida,2,7,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,10,1,Launaea lanifera,1,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,10,1,Asparagus horridus,1,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,10,1,Periploca,10,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Macrocloa stipa,96,107,120,32270.5152,11,1,Macrocloa stipa,80,,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,11,1,Asparagus horridus,1,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,11,1,Thymus,1,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Genista ramossisima,120,97,50,36568.224,1,1,Genista ramossisima,80,,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Genista ramossisima,120,97,50,36568.224,1,1,Palmito,2,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,1,1,Thymus (muerto),1,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,1,1,Macrocloa stipa,2,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Macrocloa stipa,140,200,140,87964.8,12,1,Macrocloa stipa,100,,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,12,1,Thymus (muerto),10,3,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,12,1,Thymus,10,2,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,12,1,Genista ramossisima,1,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Macrocloa stipa,70,70,110,15393.84,13,1,Macrocloa stipa,20,,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Macrocloa stipa,70,70,110,15393.84,13,1,Launaea lanifera,12,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Macrocloa stipa,70,70,110,15393.84,13,1,Thymus,20,2,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,13,1,Thymus,2,4,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,13,1,Lavandula multifida,1,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Macrocloa stipa,55,100,90,17278.8,14,1,Macrocloa stipa,20,,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Macrocloa stipa,55,100,90,17278.8,14,1,Asparagus horridus,1,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Macrocloa stipa,55,100,90,17278.8,14,1,Thymus (muerto),1,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,14,1,Periploca,10,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,14,1,Macrocloa stipa,2,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,14,1,Asparagus horridus,1,2,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Macrocloa stipa,170,230,150,122836.56,15,1,Macrocloa stipa,100,,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Macrocloa stipa,170,230,150,122836.56,15,1,Thymus,1,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,15,1,Genista ramossisima,30,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,15,1,Thymus,1,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,15,1,Macrocloa stipa,1,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Macrocloa stipa,90,170,110,48066.48,16,1,Macrocloa stipa,90,,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Macrocloa stipa,90,170,110,48066.48,16,1,Asparagus horridus,1,3,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,16,1,Macrocloa stipa,5,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,16,1,Thymus,1,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Macrocloa stipa,105,110,140,36285.48,17,1,Macrocloa stipa,85,,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Macrocloa stipa,105,110,140,36285.48,17,1,Periploca,3,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Macrocloa stipa,105,110,140,36285.48,17,1,Thymus,2,2,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,17,1,Thymus,5,4,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,17,1,Launaea lanifera,3,2,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Genista ramossisima,100,170,70,53407.2,2,1,Genista ramossisima,90,,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Genista ramossisima,100,170,70,53407.2,2,1,Macrocloa stipa,1,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Genista ramossisima,100,170,70,53407.2,2,1,Lycium peristatum,1,2,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,2,1,Thymus (muerto),8,3,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,2,1,Asparagus horridus,1,2,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Genista ramossisima,100,150,40,47124,3,1,Genista ramossisima,90,,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Genista ramossisima,100,150,40,47124,3,1,Asparagus horridus,5,2,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,3,1,Macrocloa stipa,1,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,3,1,Thymus (muerto),1,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Genista ramossisima,280,270,140,237504.96,4,enorme,Periploca,5,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Genista ramossisima,280,270,140,237504.96,4,enorme,macrocloa stipa(muerto),1,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Genista ramossisima,280,270,140,237504.96,4,enorme,Asparagus horridus,1,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,4,,Genista ramossisima,15,2,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,4,,Macrocloa stipa,40,3,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,4,,Planta muerta,1,,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,4,,Launaea lanifera,5,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Genista ramossisima,280,270,145,237504.96,5,enorme,Thymus,5,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Genista ramossisima,280,270,145,237504.96,5,enorme,Genista ramossisima,15,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Genista ramossisima,280,270,145,237504.96,5,enorme,Macrocloa stipa,1,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,5,,Thymus,1,2,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,5,,Teucrium sp1,1,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,5,,Sideritis hirsuta,5,2,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,5,,Macrocloa stipa,30,4,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,5,,Genista ramossisima,50,4,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Genista ramossisima,110,120,50,41469.12,6,1,Genista ramossisima,98,,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Genista ramossisima,110,120,50,41469.12,6,1,Launaea lanifera,3,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Genista ramossisima,110,120,50,41469.12,6,1,Asparagus albus,1,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,6,1,Macrocloa stipa,1,1,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Genista ramossisima,160,165,50,82938.24,7,1,Genista ramossisima,100,,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,2,Genista ramossisima,160,165,50,82938.24,7,1,nada,,,Antonio y Bea
292,Spain,"Rey, Pedro",Monsul,89,4,Monsul_4,2017/03/29,1,Bare,,,,,7,,Launaea lanifera,1,1,Antonio y Bea
