"ID";"COU";"RES";"SITE";"SITE_ID";"PLOT";"Date";"Microsite";"ID_Microsite";"diameter_1.cm.";"diameter_2.cm.";"height.cm.";"canopy.area..cm2.";"Number.of.replicate";"Quadrat";"Species.within.quadrat";"Cover";"Number.of.individuals";"microsite_rep";"GRAZ";"ARIDITY.v3"
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;20;"1";"Matthiola fruticulosa";2;1;"84-1-Bare-20";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;20;"1";"Linum suffruticosum";0,1;1;"84-1-Bare-20";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Thymus zygis";50;40;13;6283,2;21;"1";"Linum suffruticosum";0,2;2;"84-1-Thymus zygis-21";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Thymus zygis";50;40;13;6283,2;21;"1";"Stipa parviflora";0,1;2;"84-1-Thymus zygis-21";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Thymus zygis";50;40;13;6283,2;21;"1";"Matthiola fruticulosa";1;1;"84-1-Thymus zygis-21";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Thymus zygis";50;40;13;6283,2;21;"1";"Helianthemum hirtum";1;1;"84-1-Thymus zygis-21";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;21;"1";"Plantago albicans";4;6;"84-1-Bare-21";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;21;"1";"Stipa barbata";6;7;"84-1-Bare-21";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;21;"1";"Linum suffruticosum";1;6;"84-1-Bare-21";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;21;"1";"Matthiola fruticulosa";1;1;"84-1-Bare-21";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Thymus zygis";24;28;13;2111,1552;22;"1";"Plantago albicans";1;2;"84-1-Thymus zygis-22";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;22;"1";"Teucrium gnaphalodes";1;1;"84-1-Bare-22";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;22;"1";"Plantago albicans";4;5;"84-1-Bare-22";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;22;"1";"Matthiola fruticulosa";0,5;1;"84-1-Bare-22";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Thymus zygis";40;45;14;5654,88;23;"1";"Plantago albicans";5;5;"84-1-Thymus zygis-23";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Thymus zygis";40;45;14;5654,88;23;"1";"Teucrium gnaphalodes";1;1;"84-1-Thymus zygis-23";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Thymus zygis";40;45;14;5654,88;23;"1";"Stipa barbata";3;5;"84-1-Thymus zygis-23";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Thymus zygis";40;45;14;5654,88;23;"1";"Linum suffruticosum";0,1;1;"84-1-Thymus zygis-23";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;23;"1";"Plantago albicans";9;24;"84-1-Bare-23";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;23;"1";"Astragalus incanus";4;2;"84-1-Bare-23";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;23;"1";"Linum suffruticosum";0,1;2;"84-1-Bare-23";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Thymus zygis";33;20;10;2073,456;24;"1";"Matthiola fruticulosa";0,5;1;"84-1-Thymus zygis-24";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Thymus zygis";33;20;10;2073,456;24;"1";"Stipa tenacissima";1;4;"84-1-Thymus zygis-24";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Thymus zygis";33;20;10;2073,456;24;"1";"Plantago albicans";1;2;"84-1-Thymus zygis-24";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;24;"1";"Phlomis lychnitis";3;1;"84-1-Bare-24";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;24;"1";"Plantago albicans";0,5;1;"84-1-Bare-24";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;24;"1";"Stipa tenacissima";1;4;"84-1-Bare-24";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Thymus zygis";38;28;12;3342,6624;25;"1";"Phlomis lychnitis";0,5;1;"84-1-Thymus zygis-25";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Thymus zygis";38;28;12;3342,6624;25;"1";"Plantago albicans";1;3;"84-1-Thymus zygis-25";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Thymus zygis";38;28;12;3342,6624;25;"1";"Astragalus incanus";0,5;1;"84-1-Thymus zygis-25";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Thymus zygis";38;28;12;3342,6624;25;"1";"Stipa tenacissima";0,2;2;"84-1-Thymus zygis-25";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;25;"1";"Plantago albicans";3;4;"84-1-Bare-25";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;25;"1";"Matthiola fruticulosa";0,5;2;"84-1-Bare-25";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;25;"1";"Stipa tenacissima";0,25;3;"84-1-Bare-25";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;25;"1";"Helianthemum small";0,5;1;"84-1-Bare-25";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;100;130;31416;26;"100(1)";"Phlomis lychnitis";20;2;"84-1-Retama-26";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;100;130;31416;26;"100(1)";"Teucrium capitatum";30;2;"84-1-Retama-26";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;100;130;31416;26;"100(1)";"Helianthemum asperum";5;1;"84-1-Retama-26";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;100;130;31416;26;"100(1)";"Plantago albicans";2;1;"84-1-Retama-26";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;26;"100(1)";"Stipa tenacissima";15;8;"84-1-Bare-26";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;26;"100(1)";"Helianthemum asperum";10;2;"84-1-Bare-26";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;26;"100(1)";"Teucrium gnaphalodes";1;2;"84-1-Bare-26";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;26;"100(1)";"Plantago albicans";10;11;"84-1-Bare-26";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;110;130;34557,6;27;"100(1)";"Helianthemum";20;2;"84-1-Retama-27";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;110;130;34557,6;27;"100(1)";"Teucrium capitatum";20;2;"84-1-Retama-27";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;27;"100(1)";"Stipa tenacissima";5;3;"84-1-Bare-27";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;27;"100(1)";"Plantago albicans";10;20;"84-1-Bare-27";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;27;"100(1)";"Matthiola fruticulosa";5;5;"84-1-Bare-27";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;27;"100(1)";"Teucrium gnaphalodes";1;1;"84-1-Bare-27";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";80;70;54;17592,96;28;"100(1)";"Teucrium capitatum";30;10;"84-1-Retama-28";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";80;70;54;17592,96;28;"100(1)";"Phlomis lychnitis";10;3;"84-1-Retama-28";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;28;"100(1)";"Plantago albicans";5;30;"84-1-Bare-28";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;28;"100(1)";"Teucrium capitatum";5;3;"84-1-Bare-28";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;28;"100(1)";"Matthiola fruticulosa";2;1;"84-1-Bare-28";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;100;110;31416;29;"100(1)";"Teucrium capitatum";30;5;"84-1-Retama-29";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;100;110;31416;29;"100(1)";"Plantago albicans";5;1;"84-1-Retama-29";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;29;"100(1)";"Plantago albicans";20;50;"84-1-Bare-29";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;29;"100(1)";"Matthiola fruticulosa";2;2;"84-1-Bare-29";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;29;"100(1)";"Teucrium capitatum";1;1;"84-1-Bare-29";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;100;190;31416;30;"100(1)";"Astragalus incanus";10;2;"84-1-Retama-30";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;100;190;31416;30;"100(1)";"Helianthemum asperum";2;1;"84-1-Retama-30";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;100;190;31416;30;"100(1)";"Teucrium capitatum";10;4;"84-1-Retama-30";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;30;"100(1)";"Teucrium capitatum";5;3;"84-1-Bare-30";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;30;"100(1)";"Plantago albicans";15;25;"84-1-Bare-30";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;30;"100(1)";"Helianthemum hirtum";1;1;"84-1-Bare-30";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;100;170;31416;31;"100(1)";"Plantago albicans";5;5;"84-1-Retama-31";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;100;170;31416;31;"100(1)";"Teucrium capitatum";30;2;"84-1-Retama-31";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;31;"100(1)";"Plantago albicans";15;25;"84-1-Bare-31";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";87;71;60;19405,6632;32;"100(1)";"Plantago albicans";2;5;"84-1-Retama-32";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";87;71;60;19405,6632;32;"100(1)";"Teucrium capitatum";30;5;"84-1-Retama-32";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;32;"100(1)";"Plantago albicans";5;5;"84-1-Bare-32";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;100;200;31416;33;"100(1)";"Phlomis lychnitis";20;5;"84-1-Retama-33";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;100;200;31416;33;"100(1)";"Dactilis";1;1;"84-1-Retama-33";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;33;"100(1)";"Plantago albicans";5;7;"84-1-Bare-33";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;33;"100(1)";"Teucrium capitatum";1;1;"84-1-Bare-33";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;100;180;31416;34;"100(1)";"Teucrium capitatum";50;5;"84-1-Retama-34";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;100;180;31416;34;"100(1)";"Plantago albicans";1;2;"84-1-Retama-34";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;100;180;31416;34;"100(1)";"Matthiola fruticulosa";1;1;"84-1-Retama-34";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;34;"100(1)";"Plantago albicans";5;8;"84-1-Bare-34";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;34;"100(1)";"Teucrium capitatum";5;1;"84-1-Bare-34";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;100;160;31416;35;"100(1)";"Teucrium capitatum";40;3;"84-1-Retama-35";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;100;160;31416;35;"100(1)";"Plantago albicans";20;20;"84-1-Retama-35";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;35;"100(1)";"Plantago albicans";25;40;"84-1-Bare-35";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;35;"100(1)";"Teucrium capitatum";5;1;"84-1-Bare-35";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;100;185;31416;36;"100(1)";"Plantago albicans";15;10;"84-1-Retama-36";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;100;185;31416;36;"100(1)";"Teucrium capitatum";30;5;"84-1-Retama-36";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;36;"100(1)";"Teucrium capitatum";1;1;"84-1-Bare-36";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;36;"100(1)";"Plantago albicans";7;10;"84-1-Bare-36";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";180;90;110;50893,92;37;"100(2)";"Teucrium capitatum";50;10;"84-1-Retama-37";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";180;90;110;50893,92;37;"100(2)";"Plantago albicans";10;12;"84-1-Retama-37";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;37;"100(2)";"Teucrium capitatum";1;1;"84-1-Bare-37";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;37;"100(2)";"Plantago albicans";20;25;"84-1-Bare-37";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;37;"100(2)";"Matthiola fruticulosa";1;1;"84-1-Bare-37";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;100;220;31416;38;"100(1)";"Phlomis lychnitis";20;4;"84-1-Retama-38";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;100;220;31416;38;"100(1)";"Teucrium capitatum";15;3;"84-1-Retama-38";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;100;220;31416;38;"100(1)";"Plantago albicans";10;20;"84-1-Retama-38";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;100;220;31416;38;"100(1)";"Hedysarum boveanum";10;1;"84-1-Retama-38";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;38;"100(1)";"Teucrium capitatum";10;2;"84-1-Bare-38";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;38;"100(1)";"Astragalus incanus";10;2;"84-1-Bare-38";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;38;"100(1)";"Stipa tenacissima";10;7;"84-1-Bare-38";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;38;"100(1)";"Matthiola fruticulosa";1;1;"84-1-Bare-38";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;38;"100(1)";"Plantago albicans";5;10;"84-1-Bare-38";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;100;175;31416;39;"100(1)";"Teucrium capitatum";60;10;"84-1-Retama-39";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;100;175;31416;39;"100(1)";"Helianthemum asperum";10;5;"84-1-Retama-39";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;100;175;31416;39;"100(1)";"Phlomis lychnitis";15;5;"84-1-Retama-39";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;100;175;31416;39;"100(1)";"Thymus zygis";10;3;"84-1-Retama-39";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;39;"100(1)";"Thymus zygis";40;7;"84-1-Bare-39";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;39;"100(1)";"Stipa tenacissima";10;16;"84-1-Bare-39";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;39;"100(1)";"Plantago albicans";4;5;"84-1-Bare-39";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;39;"100(1)";"Helianthemum hirtum";1;2;"84-1-Bare-39";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;100;150;31416;40;"100(1)";"Teucrium capitatum";20;5;"84-1-Retama-40";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;100;150;31416;40;"100(1)";"Plantago albicans";10;7;"84-1-Retama-40";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;40;"100(1)";"Matthiola fruticulosa";5;2;"84-1-Bare-40";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;40;"100(1)";"Helianthemum hirtum";1;1;"84-1-Bare-40";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;40;"100(1)";"Teucrium capitatum";10;5;"84-1-Bare-40";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;40;"100(1)";"Plantago albicans";15;15;"84-1-Bare-40";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;40;"100(1)";"Stipa tenacissima";5;10;"84-1-Bare-40";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;100;80;31416;41;"100(1)";"Teucrium capitatum";25;10;"84-1-Retama-41";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;41;"100(1)";"Helianthemum hirtum";1;1;"84-1-Bare-41";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;41;"100(1)";"Thymus zygis";10;1;"84-1-Bare-41";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;41;"100(1)";"Plantago albicans";10;11;"84-1-Bare-41";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;41;"100(1)";"Teucrium gnaphalodes";2;2;"84-1-Bare-41";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;50;110;15708;42;"100(1)";"Stipa tenacissima";20;8;"84-1-Retama-42";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;50;110;15708;42;"100(1)";"Teucrium capitatum";15;2;"84-1-Retama-42";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;50;110;15708;42;"100(1)";"Plantago albicans";30;40;"84-1-Retama-42";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;50;110;15708;42;"100(1)";"Matthiola fruticulosa";1;2;"84-1-Retama-42";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;50;110;15708;42;"100(1)";"Helianthemum hirtum";5;3;"84-1-Retama-42";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;42;"100(1)";"Plantago albicans";25;50;"84-1-Bare-42";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;42;"100(1)";"Thymus zygis";5;2;"84-1-Bare-42";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;42;"100(1)";"Stipa tenacissima";5;10;"84-1-Bare-42";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;42;"100(1)";"Matthiola fruticulosa";4;15;"84-1-Bare-42";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;42;"100(1)";"Teucrium capitatum";5;2;"84-1-Bare-42";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;90;145;28274,4;43;"100(1)";"Stipa tenacissima";5;2;"84-1-Retama-43";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;90;145;28274,4;43;"100(1)";"Hedysarum boveanum";10;1;"84-1-Retama-43";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;90;145;28274,4;43;"100(1)";"Plantago albicans";10;10;"84-1-Retama-43";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";2;"Retama";100;90;145;28274,4;43;"100(1)";"Teucrium capitatum";5;1;"84-1-Retama-43";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;43;"100(1)";"Astragalus incanus";5;1;"84-1-Bare-43";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;43;"100(1)";"Helianthemum hirtum";1;2;"84-1-Bare-43";3;0,7498
272;"Spain";"Maestre, Fernando";"Ciempozuelos";84;1;"2016/06/06";1;"Bare";NA;NA;NA;NA;43;"100(1)";"Plantago albicans";25;50;"84-1-Bare-43";3;0,7498
