"ID";"COU";"RES";"SITE";"SITE_ID";"PLOT";"Date";"Microsite";"ID_Microsite";"diameter_1.cm.";"diameter_2.cm.";"canopy.area..cm2.";"Number.of.replicate";"Quadrat";"Species.within.quadrat";"Number.of.individuals";"Cover";"microsite_rep";"GRAZ";"ARIDITY.v3"
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"270";130;110270,16;21;1;"Centaurea sp.";1;1;"42-1-Paliurus spina-21";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"270";130;110270,16;21;1;"Eryngium caucasicum";1,5;1;"42-1-Paliurus spina-21";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;21;1;"Eryngium caucasicum";2;2;"42-1-Bare-21";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;21;1;"Stipa lessingiana";4;5;"42-1-Bare-21";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;21;1;"Festuca valesiaca";1;4;"42-1-Bare-21";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;21;1;"Asperula arvensis";1,5;5;"42-1-Bare-21";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;21;1;"Agropyron trichophorum";0,2;2;"42-1-Bare-21";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;21;1;"Phlomis herba-venti";0,5;3;"42-1-Bare-21";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"110";100;34557,6;22;1;"Rhamnus pallasii";25;1;"42-1-Paliurus spina-22";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"110";100;34557,6;22;1;"Phlomis herba-venti";3;2;"42-1-Paliurus spina-22";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"110";100;34557,6;22;1;"Festuca valesiaca";45;7;"42-1-Paliurus spina-22";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"110";100;34557,6;22;1;"Stipa lessingiana";15;3;"42-1-Paliurus spina-22";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"110";100;34557,6;22;1;"Asperula arvensis";3;3;"42-1-Paliurus spina-22";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"110";100;34557,6;22;1;"Echinops ritrodes";1;1;"42-1-Paliurus spina-22";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"110";100;34557,6;22;1;"Eryngium caucasicum";1;1;"42-1-Paliurus spina-22";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"110";100;34557,6;22;1;"Medicago sativa";0,2;3;"42-1-Paliurus spina-22";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"110";100;34557,6;22;1;"Galium tenuissimum";1;1;"42-1-Paliurus spina-22";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;22;1;"Stipa lessingiana";2;5;"42-1-Bare-22";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;22;1;"Phlomis herba-venti";0,5;5;"42-1-Bare-22";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;22;1;"Galium tenuissimum";2;1;"42-1-Bare-22";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;22;1;"Agropyron trichophorum";0,5;6;"42-1-Bare-22";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;22;1;"Stachys turcomanica";2;4;"42-1-Bare-22";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;22;1;"Asperula arvensis";0,5;3;"42-1-Bare-22";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"100";85;26703,6;23;1;"Phlomis herba-venti";6;3;"42-1-Paliurus spina-23";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"100";85;26703,6;23;1;"Rhamnus pallasii";20;1;"42-1-Paliurus spina-23";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"100";85;26703,6;23;1;"Festuca valesiaca";40;5;"42-1-Paliurus spina-23";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"100";85;26703,6;23;1;"Asperula arvensis";8;3;"42-1-Paliurus spina-23";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;23;1;"Phlomis herba-venti";1;3;"42-1-Bare-23";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;23;1;"Artemisia sieberi";1;1;"42-1-Bare-23";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;23;1;"Asperula arvensis";1;1;"42-1-Bare-23";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;23;1;"Stipa lessingiana";0,5;3;"42-1-Bare-23";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;23;1;"Festuca valesiaca";0,2;2;"42-1-Bare-23";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"350";300;329868;24;1;"Festuca valesiaca";35;7;"42-1-Paliurus spina-24";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"350";300;329868;24;1;"Melica ciliata";15;5;"42-1-Paliurus spina-24";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"350";300;329868;24;1;"Asperula arvensis";15;7;"42-1-Paliurus spina-24";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"350";300;329868;24;1;"Convolvulus commutatus";2;2;"42-1-Paliurus spina-24";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"350";300;329868;24;1;"Salvia virgata";5;6;"42-1-Paliurus spina-24";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"350";300;329868;24;1;"Stipa lessingiana";10;6;"42-1-Paliurus spina-24";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"350";300;329868;24;1;"Phlomis herba-venti";15;12;"42-1-Paliurus spina-24";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;24;1;"Phlomis herba-venti";1,5;5;"42-1-Bare-24";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;24;1;"Stipa lessingiana";2;5;"42-1-Bare-24";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;24;1;"Festuca valesiaca";3;8;"42-1-Bare-24";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;24;1;"Artemisia sieberi";0,5;2;"42-1-Bare-24";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"400";270;339292,8;25;1;"Rhamnus pallasii";10;1;"42-1-Paliurus spina-25";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"400";270;339292,8;25;1;"Phlomis herba-venti";7;2;"42-1-Paliurus spina-25";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"400";270;339292,8;25;1;"Asperula arvensis";3;3;"42-1-Paliurus spina-25";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"400";270;339292,8;25;1;"Festuca valesiaca";35;7;"42-1-Paliurus spina-25";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"400";270;339292,8;25;1;"Stipa lessingiana";15;3;"42-1-Paliurus spina-25";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"400";270;339292,8;25;1;"Stachys turcomanica";8;3;"42-1-Paliurus spina-25";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"400";270;339292,8;25;1;"Centaurea kotschyi";4;3;"42-1-Paliurus spina-25";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"400";270;339292,8;25;1;"Achillea biebersteinii";1;1;"42-1-Paliurus spina-25";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;25;1;"Stipa lessingiana";1;3;"42-1-Bare-25";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;25;1;"Agropyron trichophorum";0,2;3;"42-1-Bare-25";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;25;1;"Stachys turcomanica";2;6;"42-1-Bare-25";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;25;1;"Festuca valesiaca";1;3;"42-1-Bare-25";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"300";250;235620;26;1;"Dianthus orientalis";1,5;1;"42-1-Paliurus spina-26";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"300";250;235620;26;1;"Stipa lessingiana";8;4;"42-1-Paliurus spina-26";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"300";250;235620;26;1;"Asperula arvensis";3;4;"42-1-Paliurus spina-26";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"300";250;235620;26;1;"Crataegus azarolus";5;1;"42-1-Paliurus spina-26";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"300";250;235620;26;1;"Galium tenuissimum";2;2;"42-1-Paliurus spina-26";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"300";250;235620;26;1;"Rhamnus pallasii";10;1;"42-1-Paliurus spina-26";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"300";250;235620;26;1;"Festuca valesiaca";28;4;"42-1-Paliurus spina-26";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"300";250;235620;26;1;"Phlomis herba-venti";5;3;"42-1-Paliurus spina-26";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"300";250;235620;26;1;"Teucrium chamaedrys";5;3;"42-1-Paliurus spina-26";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;26;1;"Phlomis herba-venti";1;5;"42-1-Bare-26";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;26;1;"Stachys turcomanica";3;7;"42-1-Bare-26";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;26;1;"Stipa lessingiana";1;7;"42-1-Bare-26";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;26;1;"Artemisia sieberi";0,5;1;"42-1-Bare-26";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"530";460;765922,08;27;1;"Asperula arvensis";5;6;"42-1-Paliurus spina-27";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"530";460;765922,08;27;1;"Festuca valesiaca";30;4;"42-1-Paliurus spina-27";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"530";460;765922,08;27;1;"Teucrium chamaedrys";4;6;"42-1-Paliurus spina-27";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"530";460;765922,08;27;1;"Dactylis glomerata";15;5;"42-1-Paliurus spina-27";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"530";460;765922,08;27;1;"Stipa lessingiana";10;3;"42-1-Paliurus spina-27";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"530";460;765922,08;27;1;"Melica ciliata";3;2;"42-1-Paliurus spina-27";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"530";460;765922,08;27;1;"Galium tenuissimum";4;2;"42-1-Paliurus spina-27";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"530";460;765922,08;27;1;"Teucrium polium";2;1;"42-1-Paliurus spina-27";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"530";460;765922,08;27;1;"Achillea biebersteinii";2;1;"42-1-Paliurus spina-27";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"530";460;765922,08;27;1;"Phlomis herba-venti";4;1;"42-1-Paliurus spina-27";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"530";460;765922,08;27;1;"Crataegus azarolus";5;2;"42-1-Paliurus spina-27";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"530";460;765922,08;27;1;"Eryngium caucasicum";1;3;"42-1-Paliurus spina-27";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;27;1;"Stachys turcomanica";2;4;"42-1-Bare-27";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;27;1;"Cousinia decipiens";0,5;1;"42-1-Bare-27";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;27;1;"Achillea biebersteinii";0,5;3;"42-1-Bare-27";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;27;1;"Stipa lessingiana";1;3;"42-1-Bare-27";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;27;1;"Artemisia sieberi";0,5;2;"42-1-Bare-27";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;27;1;"Asperula arvensis";1;3;"42-1-Bare-27";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;27;1;"Eryngium caucasicum";0,5;3;"42-1-Bare-27";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;27;1;"Festuca valesiaca";2;5;"42-1-Bare-27";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"180";150;84823,2;28;1;"Festuca valesiaca";15;5;"42-1-Paliurus spina-28";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"180";150;84823,2;28;1;"Melica ciliata";7;2;"42-1-Paliurus spina-28";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"180";150;84823,2;28;1;"Rhamnus pallasii";15;1;"42-1-Paliurus spina-28";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"180";150;84823,2;28;1;"Phlomis herba-venti";3;1;"42-1-Paliurus spina-28";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"180";150;84823,2;28;1;"Eryngium caucasicum";1;1;"42-1-Paliurus spina-28";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"180";150;84823,2;28;1;"Asperula arvensis";2;3;"42-1-Paliurus spina-28";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"180";150;84823,2;28;1;"Stipa lessingiana";8;3;"42-1-Paliurus spina-28";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;28;1;"Stipa lessingiana";4;2;"42-1-Bare-28";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;28;1;"Cousinia decipiens";1;5;"42-1-Bare-28";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;28;1;"Asperula arvensis";0,5;0,5;"42-1-Bare-28";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"380";250;298452;29;1;"Melica ciliata";5;3;"42-1-Paliurus spina-29";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"380";250;298452;29;1;"Dactylis glomerata";6;4;"42-1-Paliurus spina-29";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"380";250;298452;29;1;"Festuca valesiaca";15;4;"42-1-Paliurus spina-29";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"380";250;298452;29;1;"Convolvulus commutatus";2;2;"42-1-Paliurus spina-29";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"380";250;298452;29;1;"Stachys turcomanica";2;1;"42-1-Paliurus spina-29";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"380";250;298452;29;1;"Agropyron trichophorum";3;5;"42-1-Paliurus spina-29";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"380";250;298452;29;1;"Rhamnus pallasii";15;1;"42-1-Paliurus spina-29";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"380";250;298452;29;1;"Stipa lessingiana";10;2;"42-1-Paliurus spina-29";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"380";250;298452;29;1;"Phlomis herba-venti";2;2;"42-1-Paliurus spina-29";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"380";250;298452;29;1;"Asperula arvensis";2;4;"42-1-Paliurus spina-29";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;29;1;"Eryngium caucasicum";2;1;"42-1-Bare-29";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;29;1;"Stipa lessingiana";4;2;"42-1-Bare-29";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;29;1;"Festuca valesiaca";1;3;"42-1-Bare-29";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;29;1;"Asperula arvensis";2;1;"42-1-Bare-29";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;29;1;"Artemisia sieberi";3;1;"42-1-Bare-29";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;29;1;"Phlomis herba-venti";1;1;"42-1-Bare-29";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"200";175;109956;30;1;"Phlomis herba-venti";8;2;"42-1-Paliurus spina-30";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"200";175;109956;30;1;"Eryngium caucasicum";7;2;"42-1-Paliurus spina-30";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"200";175;109956;30;1;"Agropyron trichophorum";5;7;"42-1-Paliurus spina-30";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"200";175;109956;30;1;"Festuca valesiaca";15;3;"42-1-Paliurus spina-30";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"200";175;109956;30;1;"Stipa lessingiana";15;21;"42-1-Paliurus spina-30";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"200";175;109956;30;1;"Dactylis glomerata";10;3;"42-1-Paliurus spina-30";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"200";175;109956;30;1;"Teucrium chamaedrys";3;3;"42-1-Paliurus spina-30";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"200";175;109956;30;1;"Asperula arvensis";3;5;"42-1-Paliurus spina-30";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;30;1;"Eryngium caucasicum";10;3;"42-1-Bare-30";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;30;1;"Artemisia sieberi";5;3;"42-1-Bare-30";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;30;1;"Stipa lessingiana";0,5;1;"42-1-Bare-30";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;30;1;"Asperula arvensis";0,5;1;"42-1-Bare-30";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"450";350;494802;31;1;"Dactylis glomerata";4;3;"42-1-Paliurus spina-31";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"450";350;494802;31;1;"Stipa lessingiana";5;3;"42-1-Paliurus spina-31";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"450";350;494802;31;1;"Galium tenuissimum";3;3;"42-1-Paliurus spina-31";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"450";350;494802;31;1;"Rhamnus pallasii";45;3;"42-1-Paliurus spina-31";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"450";350;494802;31;1;"Festuca valesiaca";30;5;"42-1-Paliurus spina-31";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"450";350;494802;31;1;"Melica ciliata";7;3;"42-1-Paliurus spina-31";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"450";350;494802;31;1;"Teucrium polium";2;1;"42-1-Paliurus spina-31";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"450";350;494802;31;1;"Asperula arvensis";2;2;"42-1-Paliurus spina-31";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";2;"Paliurus spina-christi";"450";350;494802;31;1;"Agropyron trichophorum";4;3;"42-1-Paliurus spina-31";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;31;1;"Echinops ritrodes";7;3;"42-1-Bare-31";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;31;1;"Phlomis herba-venti";7;3;"42-1-Bare-31";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;31;1;"Stipa lessingiana";0,5;1;"42-1-Bare-31";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;31;1;"Stachys turcomanica";1;3;"42-1-Bare-31";3;0,8177
137;"Iran";"Abedi, Mehdi";"Lohondor";42;1;"30-Jun-16";1;"Bare";"";NA;NA;31;1;"Asperula arvensis";1;5;"42-1-Bare-31";3;0,8177
