"ID";"COU";"RES";"SITE";"SITE_ID";"PLOT";"Date";"Microsite";"ID_Microsite";"diameter_1.cm.";"diameter_2.cm.";"height.cm.";"canopy.area..cm2.";"Number.of.replicate";"Quadrat";"Species.within.quadrat";"Cover";"Number.of.individuals";"microsite_rep";"GRAZ";"ARIDITY.v3"
292;"Spain";"Rey, Pedro";"Monsul";89;4;"2017/03/29";1;"Bare";NA;NA;NA;NA;42;"";"Teucrium sp2";1;1;"89-4-Bare-42";0;0,8531
292;"Spain";"Rey, Pedro";"Monsul";89;4;"2017/03/29";2;"Palmito";330;230;175;238447,44;43;"";"Genista haenseleri";10;2;"89-4-Palmito-43";0;0,8531
292;"Spain";"Rey, Pedro";"Monsul";89;4;"2017/03/29";2;"Palmito";330;230;175;238447,44;43;"";"Macrocloa stipa";1;3;"89-4-Palmito-43";0;0,8531
292;"Spain";"Rey, Pedro";"Monsul";89;4;"2017/03/29";2;"Palmito";330;230;175;238447,44;43;"";"Cardillo leñoso";1;1;"89-4-Palmito-43";0;0,8531
292;"Spain";"Rey, Pedro";"Monsul";89;4;"2017/03/29";2;"Palmito";330;230;175;238447,44;43;"";"Teucrium sp1";1;2;"89-4-Palmito-43";0;0,8531
292;"Spain";"Rey, Pedro";"Monsul";89;4;"2017/03/29";2;"Palmito";330;230;175;238447,44;43;"";"Teucrium sp2";1;1;"89-4-Palmito-43";0;0,8531
292;"Spain";"Rey, Pedro";"Monsul";89;4;"2017/03/29";2;"Palmito";330;230;175;238447,44;43;"";"Lavandula multifida";1;1;"89-4-Palmito-43";0;0,8531
292;"Spain";"Rey, Pedro";"Monsul";89;4;"2017/03/29";2;"Palmito";330;230;175;238447,44;43;"";"Ballota hirsuta";1;1;"89-4-Palmito-43";0;0,8531
292;"Spain";"Rey, Pedro";"Monsul";89;4;"2017/03/29";2;"Palmito";330;230;175;238447,44;43;"";"Ulex sp.";1;1;"89-4-Palmito-43";0;0,8531
292;"Spain";"Rey, Pedro";"Monsul";89;4;"2017/03/29";1;"Bare";NA;NA;NA;NA;43;"";"Teucrium sp1";1;2;"89-4-Bare-43";0;0,8531
292;"Spain";"Rey, Pedro";"Monsul";89;4;"2017/03/29";1;"Bare";NA;NA;NA;NA;43;"";"Thymus";10;3;"89-4-Bare-43";0;0,8531
292;"Spain";"Rey, Pedro";"Monsul";89;4;"2017/03/29";1;"Bare";NA;NA;NA;NA;43;"";"Macrocloa stipa";15;2;"89-4-Bare-43";0;0,8531
292;"Spain";"Rey, Pedro";"Monsul";89;4;"2017/03/29";1;"Bare";NA;NA;NA;NA;43;"";"Sideritis hirsuta";5;2;"89-4-Bare-43";0;0,8531
292;"Spain";"Rey, Pedro";"Monsul";89;4;"2017/03/29";1;"Bare";NA;NA;NA;NA;43;"";"Lavatera maritima";2;1;"89-4-Bare-43";0;0,8531
292;"Spain";"Rey, Pedro";"Monsul";89;4;"2017/03/29";1;"Bare";NA;NA;NA;NA;43;"";"Asparagus horridus";5;2;"89-4-Bare-43";0;0,8531
292;"Spain";"Rey, Pedro";"Monsul";89;4;"2017/03/29";1;"Bare";NA;NA;NA;NA;43;"";"Genista ramosissima";5;1;"89-4-Bare-43";0;0,8531
292;"Spain";"Rey, Pedro";"Monsul";89;4;"2017/03/29";2;"Palmito";95;60;25;17907,12;45;"";"Thymus";2;2;"89-4-Palmito-45";0;0,8531
292;"Spain";"Rey, Pedro";"Monsul";89;4;"2017/03/29";2;"Palmito";95;60;25;17907,12;45;"";"Macrocloa stipa";15;5;"89-4-Palmito-45";0;0,8531
292;"Spain";"Rey, Pedro";"Monsul";89;4;"2017/03/29";1;"Bare";NA;NA;NA;NA;45;"";"Macrocloa stipa";1;1;"89-4-Bare-45";0;0,8531
292;"Spain";"Rey, Pedro";"Monsul";89;4;"2017/03/29";1;"Bare";NA;NA;NA;NA;45;"";"Palmito";10;1;"89-4-Bare-45";0;0,8531
292;"Spain";"Rey, Pedro";"Monsul";89;4;"2017/03/29";1;"Bare";NA;NA;NA;NA;45;"";"Thymus";1;1;"89-4-Bare-45";0;0,8531
292;"Spain";"Rey, Pedro";"Monsul";89;4;"2017/03/29";2;"Palmito";300;190;110;179071,2;46;"";"Genista ramosissima";1;1;"89-4-Palmito-46";0;0,8531
292;"Spain";"Rey, Pedro";"Monsul";89;4;"2017/03/29";2;"Palmito";300;190;110;179071,2;46;"";"Cardillo leñoso";1;1;"89-4-Palmito-46";0;0,8531
292;"Spain";"Rey, Pedro";"Monsul";89;4;"2017/03/29";2;"Palmito";300;190;110;179071,2;46;"";"Teucrium sp2";1;1;"89-4-Palmito-46";0;0,8531
292;"Spain";"Rey, Pedro";"Monsul";89;4;"2017/03/29";2;"Palmito";300;190;110;179071,2;46;"";"Thymus";20;1;"89-4-Palmito-46";0;0,8531
292;"Spain";"Rey, Pedro";"Monsul";89;4;"2017/03/29";1;"Bare";NA;NA;NA;NA;46;"";"Periploca";10;1;"89-4-Bare-46";0;0,8531
292;"Spain";"Rey, Pedro";"Monsul";89;4;"2017/03/29";1;"Bare";NA;NA;NA;NA;46;"";"Launaea lanifera";10;2;"89-4-Bare-46";0;0,8531
292;"Spain";"Rey, Pedro";"Monsul";89;4;"2017/03/29";1;"Bare";NA;NA;NA;NA;46;"";"Teucrium sp2";1;1;"89-4-Bare-46";0;0,8531
292;"Spain";"Rey, Pedro";"Monsul";89;4;"2017/03/29";1;"Bare";NA;NA;NA;NA;46;"";"Thymus";25;3;"89-4-Bare-46";0;0,8531
292;"Spain";"Rey, Pedro";"Monsul";89;4;"2017/03/29";1;"Bare";NA;NA;NA;NA;46;"";"Asparagus horridus";1;1;"89-4-Bare-46";0;0,8531
292;"Spain";"Rey, Pedro";"Monsul";89;4;"2017/03/29";1;"Bare";NA;NA;NA;NA;46;"";"Lycium";5;NA;"89-4-Bare-46";0;0,8531
292;"Spain";"Rey, Pedro";"Monsul";89;4;"2017/03/29";1;"Bare";NA;NA;NA;NA;46;"";"Macrocloa stipa";2;1;"89-4-Bare-46";0;0,8531
292;"Spain";"Rey, Pedro";"Monsul";89;4;"2017/03/28";2;"Palmito";200;200;100;125664;44;"";"Stipa";4;1;"89-4-Palmito-44";0;0,8531
292;"Spain";"Rey, Pedro";"Monsul";89;4;"2017/03/28";2;"Palmito";200;200;100;125664;44;"";"Lycium intricatum";10;1;"89-4-Palmito-44";0;0,8531
292;"Spain";"Rey, Pedro";"Monsul";89;4;"2017/03/28";2;"Palmito";200;200;100;125664;44;"";"Phagnalon sp.";NA;2;"89-4-Palmito-44";0;0,8531
292;"Spain";"Rey, Pedro";"Monsul";89;4;"2017/03/28";2;"Palmito";200;200;100;125664;44;"";"Periploca";4;1;"89-4-Palmito-44";0;0,8531
292;"Spain";"Rey, Pedro";"Monsul";89;4;"2017/03/28";1;"Bare";NA;NA;NA;NA;44;"";"Stipa";10;2;"89-4-Bare-44";0;0,8531
292;"Spain";"Rey, Pedro";"Monsul";89;4;"2017/03/28";1;"Bare";NA;NA;NA;NA;44;"";"Thymus";15;7;"89-4-Bare-44";0;0,8531
292;"Spain";"Rey, Pedro";"Monsul";89;4;"2017/03/28";1;"Bare";NA;NA;NA;NA;44;"";"Lavandula multifida";NA;3;"89-4-Bare-44";0;0,8531
292;"Spain";"Rey, Pedro";"Monsul";89;4;"2017/03/28";1;"Bare";NA;NA;NA;NA;44;"";"Launaea lanifera";5;1;"89-4-Bare-44";0;0,8531
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";120;100;90;37699,2;1;"";"Hormathophylla spinosa";10;3;"90-1-Juniperus oxycedrus-1";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";120;100;90;37699,2;1;"";"Thymus zygis";10;2;"90-1-Juniperus oxycedrus-1";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";120;100;90;37699,2;1;"";"Helianthemum apenninum";0,1;1;"90-1-Juniperus oxycedrus-1";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";120;100;90;37699,2;1;"";"Thymus zygis";5;2;"90-1-Bare-1";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";205;160;190;103044,48;2;"";"Quercus ilex";5;4;"90-1-Juniperus oxycedrus-2";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";205;160;190;103044,48;2;"";"Helianthemum apenninum";0,5;1;"90-1-Juniperus oxycedrus-2";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";205;160;190;103044,48;2;"";"Teucrium pseudochamaepitys";0,5;1;"90-1-Juniperus oxycedrus-2";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";205;160;190;103044,48;2;"";"Hippocrepis bourgaei";0,1;1;"90-1-Juniperus oxycedrus-2";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";205;160;190;103044,48;2;"";"Hormathophylla spinosa";0,5;1;"90-1-Juniperus oxycedrus-2";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";205;160;190;103044,48;2;"";"Lavandula latifolia";7,5;5;"90-1-Bare-2";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";205;160;190;103044,48;2;"";"Thymus zygis";2,5;4;"90-1-Bare-2";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";205;160;190;103044,48;2;"";"Genista cinerea";2,5;1;"90-1-Bare-2";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";205;160;190;103044,48;2;"";"Helianthemum frigidulum";0,05;12;"90-1-Bare-2";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";205;160;190;103044,48;2;"";"Santolina elegans";0,5;2;"90-1-Bare-2";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";205;160;190;103044,48;2;"";"Hippocrepis bourgaei";0,1;7;"90-1-Bare-2";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";110;110;100;38013,36;3;"";"Helianthemum frigidulum";0,05;3;"90-1-Juniperus oxycedrus-3";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";110;110;100;38013,36;3;"";"Thymus zygis";0,1;1;"90-1-Juniperus oxycedrus-3";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";110;110;100;38013,36;3;"";"Lavandula latifolia";2;1;"90-1-Juniperus oxycedrus-3";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";110;110;100;38013,36;3;"";"Thymus zygis";1;2;"90-1-Bare-3";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";110;110;100;38013,36;3;"";"Hormathophylla spinosa";15;1;"90-1-Bare-3";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";110;110;100;38013,36;3;"";"Helianthemum frigidulum";0,1;1;"90-1-Bare-3";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";110;110;100;38013,36;3;"";"Hippocrepis bourgaei";0,5;1;"90-1-Bare-3";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";150;120;145;56548,8;4;"";"Helianthemum frigidulum";0,5;4;"90-1-Juniperus oxycedrus-4";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";150;120;145;56548,8;4;"";"Hormathophylla spinosa";2;2;"90-1-Juniperus oxycedrus-4";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";150;120;145;56548,8;4;"";"Thymus zygis";1;2;"90-1-Juniperus oxycedrus-4";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";150;120;145;56548,8;4;"";"Helianthemum apenninum";0,5;1;"90-1-Juniperus oxycedrus-4";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";150;120;145;56548,8;4;"";"Hippocrepis bourgaei";7,5;5;"90-1-Bare-4";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";150;120;145;56548,8;4;"";"Lavandula latifolia";2;1;"90-1-Bare-4";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";150;120;145;56548,8;4;"";"Helianthemum frigidulum";0,01;1;"90-1-Bare-4";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";180;170;190;96132,96;5;"";"Helianthemum frigidulum";0,01;2;"90-1-Juniperus oxycedrus-5";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";180;170;190;96132,96;5;"";"Lavandula latifolia";5;5;"90-1-Juniperus oxycedrus-5";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";180;170;190;96132,96;5;"";"Thymus zygis";1;1;"90-1-Juniperus oxycedrus-5";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";180;170;190;96132,96;5;"";"Phlomis lychnitis";2,5;8;"90-1-Bare-5";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";180;170;190;96132,96;5;"";"Hippocrepis bourgaei";2,5;5;"90-1-Bare-5";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";110;105;130;36285,48;6;"";"Crataegus monogyna";10;2;"90-1-Juniperus oxycedrus-6";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";110;105;130;36285,48;6;"";"Berberis hispanica";10;1;"90-1-Juniperus oxycedrus-6";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";110;105;130;36285,48;6;"";"Daphne gnidium";2;1;"90-1-Juniperus oxycedrus-6";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";110;105;130;36285,48;6;"";"Thymus zygis";2,5;2;"90-1-Bare-6";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";110;105;130;36285,48;6;"";"Linum appressum";4;5;"90-1-Bare-6";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";60;50;50;9424,8;7;"";NA;0;0;"90-1-Juniperus oxycedrus-7";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";60;50;50;9424,8;7;"";"Eryngium campestre";4;1;"90-1-Bare-7";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";290;270;400;245987,28;8;"";"Berberis hispanica";5;2;"90-1-Juniperus oxycedrus-8";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";290;270;400;245987,28;8;"";"Rhamnus myrtifolia";2;4;"90-1-Juniperus oxycedrus-8";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";290;270;400;245987,28;8;"";"Thymus zygis";0,5;1;"90-1-Juniperus oxycedrus-8";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";290;270;400;245987,28;8;"";"Crataegus monogyna";5;2;"90-1-Juniperus oxycedrus-8";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";290;270;400;245987,28;8;"";"Helianthemum frigidulum";0,01;2;"90-1-Juniperus oxycedrus-8";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";290;270;400;245987,28;8;"";"Hormathophylla spinosa";0,05;2;"90-1-Juniperus oxycedrus-8";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";290;270;400;245987,28;8;"";"Crataegus monogyna";4;1;"90-1-Bare-8";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";290;270;400;245987,28;8;"";"Thymus zygis";0,1;7;"90-1-Bare-8";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";290;270;400;245987,28;8;"";"Carlina hispanica";0,5;1;"90-1-Bare-8";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";290;270;400;245987,28;8;"";"Helianthemum frigidulum";0,01;2;"90-1-Bare-8";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";290;270;400;245987,28;8;"";"Eryngium campestre";0,5;6;"90-1-Bare-8";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";290;270;400;245987,28;8;"";"Linum appressum";0,5;20;"90-1-Bare-8";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";290;270;400;245987,28;8;"";"Genista cinerea";2;1;"90-1-Bare-8";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";290;270;400;245987,28;8;"";"Phlomis lychnitis";0,1;3;"90-1-Bare-8";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";290;270;400;245987,28;8;"";"Lavandula latifolia";0,5;3;"90-1-Bare-8";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";210;180;170;118752,48;9;"";"Teucrium pseudochamaepitys";1;4;"90-1-Juniperus oxycedrus-9";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";210;180;170;118752,48;9;"";"Daphne gnidium";5;1;"90-1-Juniperus oxycedrus-9";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";210;180;170;118752,48;9;"";"Thymus zygis";3;2;"90-1-Juniperus oxycedrus-9";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";210;180;170;118752,48;9;"";"Crataegus monogyna";1;1;"90-1-Juniperus oxycedrus-9";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";210;180;170;118752,48;9;"";"Quercus ilex";2,5;1;"90-1-Juniperus oxycedrus-9";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";210;180;170;118752,48;9;"";"Helianthemum frigidulum";0,5;1;"90-1-Juniperus oxycedrus-9";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";210;180;170;118752,48;9;"";"Berberis hispanica";1;1;"90-1-Juniperus oxycedrus-9";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";210;180;170;118752,48;9;"";"Prunus spinosa";0,1;1;"90-1-Juniperus oxycedrus-9";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";210;180;170;118752,48;9;"";"Rosa pouzinii";0,5;1;"90-1-Juniperus oxycedrus-9";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";210;180;170;118752,48;9;"";"Lavandula latifolia";2;6;"90-1-Bare-9";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";210;180;170;118752,48;9;"";"Genista cinerea";0,5;1;"90-1-Bare-9";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";210;180;170;118752,48;9;"";"Phlomis lychnitis";1,5;5;"90-1-Bare-9";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";210;180;170;118752,48;9;"";"Thymus zygis";1,5;5;"90-1-Bare-9";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";210;180;170;118752,48;9;"";"Rhamnus myrtifolia";1;1;"90-1-Bare-9";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";210;180;170;118752,48;9;"";"Helianthemum frigidulum";0,1;7;"90-1-Bare-9";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";350;330;500;362854,8;10;"";"Quercus ilex";5;3;"90-1-Juniperus oxycedrus-10";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";350;330;500;362854,8;10;"";"Carlina hispanica";0,05;1;"90-1-Juniperus oxycedrus-10";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";350;330;500;362854,8;10;"";"Rhamnus myrtifolia";0,5;1;"90-1-Juniperus oxycedrus-10";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";350;330;500;362854,8;10;"";"Berberis hispanica";0,5;2;"90-1-Juniperus oxycedrus-10";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";350;330;500;362854,8;10;"";"Helianthemum frigidulum";0,01;1;"90-1-Juniperus oxycedrus-10";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";350;330;500;362854,8;10;"";"Crataegus monogyna";0,01;1;"90-1-Juniperus oxycedrus-10";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";350;330;500;362854,8;10;"";"Linum appressum";0,1;3;"90-1-Juniperus oxycedrus-10";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";350;330;500;362854,8;10;"";"Phlomis lychnitis";2;17;"90-1-Bare-10";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";350;330;500;362854,8;10;"";"Linum appressum";0,5;3;"90-1-Bare-10";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";350;330;500;362854,8;10;"";"Quercus ilex";3;1;"90-1-Bare-10";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";350;330;500;362854,8;10;"";"Thymus zygis";2;6;"90-1-Bare-10";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";300;340;400;320443,2;11;"";"Daphne gnidium";1,5;2;"90-1-Juniperus oxycedrus-11";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";300;340;400;320443,2;11;"";"Rosa pouzinii";0,5;1;"90-1-Juniperus oxycedrus-11";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";300;340;400;320443,2;11;"";"Quercus ilex";1;3;"90-1-Juniperus oxycedrus-11";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";300;340;400;320443,2;11;"";"Teucrium pseudochamaepitys";0,05;4;"90-1-Juniperus oxycedrus-11";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";300;340;400;320443,2;11;"";"Lavandula latifolia";1;1;"90-1-Juniperus oxycedrus-11";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";300;340;400;320443,2;11;"";"Crataegus monogyna";0,05;1;"90-1-Juniperus oxycedrus-11";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";300;340;400;320443,2;11;"";"Prunus spinosa";0,05;1;"90-1-Juniperus oxycedrus-11";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";300;340;400;320443,2;11;"";"Thymus zygis";4;8;"90-1-Bare-11";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";300;340;400;320443,2;11;"";"Phlomis lychnitis";7,5;17;"90-1-Bare-11";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";300;340;400;320443,2;11;"";"Carlina hispanica";0,1;1;"90-1-Bare-11";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";300;340;400;320443,2;11;"";"Quercus ilex";10;1;"90-1-Bare-11";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";1;"Bare";300;340;400;320443,2;11;"";"Eryngium campestre";0,01;1;"90-1-Bare-11";3;0,6304
293;"Spain";"Rey, Pedro";"Puerto de las Coberteras";90;1;"2017/06/05";2;"Juniperus oxycedrus";110;110;85;38013,36;12;"";"Thymus mastichina";0,5;1;"90-1-Juniperus oxycedrus-12";3;0,6304
