"ID";"COU";"RES";"SITE";"SITE_ID";"PLOT";"Date";"Microsite";"ID_Microsite";"diameter_1.cm.";"diameter_2.cm.";"canopy.area..cm2.";"Number.of.replicate";"Quadrat";"Species.within.quadrat";"Cover";"Number.of.individuals";"microsite_rep";"GRAZ";"ARIDITY.v3"
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";560;670;NA;6;NA;"Sida ovata";0,5;1;"59-1-Terminalia sericea-6";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";560;670;NA;6;NA;"Solanum delagoense";0,5;4;"59-1-Terminalia sericea-6";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";560;670;NA;6;NA;"Stipagrostis uniplumis";1;17;"59-1-Terminalia sericea-6";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";560;670;NA;6;NA;"Tarchonanthus camphoratus";5;1;"59-1-Terminalia sericea-6";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";560;670;NA;6;NA;"Terminalia sericea";0,5;1;"59-1-Terminalia sericea-6";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";560;670;NA;6;NA;"Tylosema esculentum";4;3;"59-1-Terminalia sericea-6";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";560;670;NA;6;NA;"Ziziphus mucronata";1;6;"59-1-Terminalia sericea-6";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;7;NA;"Acacia erioloba";0,5;1;"59-1-Bare-7";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;7;NA;"Aristida meridionalis";0,5;2;"59-1-Bare-7";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;7;NA;"Aristida stipitata";0,5;5;"59-1-Bare-7";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;7;NA;"Dicoma schinzii";0,5;2;"59-1-Bare-7";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;7;NA;"Eragrostis lehmanniana";0,5;1;"59-1-Bare-7";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;7;NA;"Eragrostis rigidior";0,5;2;"59-1-Bare-7";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;7;NA;"Hermannia tomentosa";0,5;1;"59-1-Bare-7";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;7;NA;"Indigofera alternans";0,5;5;"59-1-Bare-7";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;7;NA;"Stipagrostis uniplumis";1;10;"59-1-Bare-7";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;7;NA;"Terminalia sericea";0,5;1;"59-1-Bare-7";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";160;260;NA;7;NA;"Aristida stipitata";0,5;3;"59-1-Terminalia sericea-7";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";160;260;NA;7;NA;"Eragrostis pallens";2;3;"59-1-Terminalia sericea-7";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";160;260;NA;7;NA;"Eragrostis rigidior";0,5;1;"59-1-Terminalia sericea-7";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";160;260;NA;7;NA;"Hermannia tomentosa";0,5;1;"59-1-Terminalia sericea-7";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";160;260;NA;7;NA;"Indigofera alternans";2;7;"59-1-Terminalia sericea-7";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";160;260;NA;7;NA;"Ptycholobium biflorum";0,5;1;"59-1-Terminalia sericea-7";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";160;260;NA;7;NA;"Schmidtia pappophoroides";1;6;"59-1-Terminalia sericea-7";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";160;260;NA;7;NA;"Stipagrostis uniplumis";0,5;2;"59-1-Terminalia sericea-7";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";160;260;NA;7;NA;"Walleria nutans";0,5;1;"59-1-Terminalia sericea-7";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;8;NA;"Aristida stipitata";0,5;2;"59-1-Bare-8";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;8;NA;"Indigofera alternans";0,5;1;"59-1-Bare-8";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;8;NA;"Schmidtia pappophoroides";5;3;"59-1-Bare-8";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;8;NA;"Stipagrostis uniplumis";0,5;2;"59-1-Bare-8";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";50;75;NA;8;NA;"Acacia erioloba";1;1;"59-1-Terminalia sericea-8";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";50;75;NA;8;NA;"Eragrostis lehmanniana";3;2;"59-1-Terminalia sericea-8";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";50;75;NA;8;NA;"Tephrosia burchellii";0,5;1;"59-1-Terminalia sericea-8";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;9;NA;"Aristida stipitata";0,5;1;"59-1-Bare-9";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;9;NA;"Chamaecrista biensis";1;1;"59-1-Bare-9";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;9;NA;"Dicoma schinzii";0,5;1;"59-1-Bare-9";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;9;NA;"Eragrostis lehmanniana";0,5;2;"59-1-Bare-9";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;9;NA;"Indigofera alternans";2;11;"59-1-Bare-9";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;9;NA;"Ptycholobium biflorum";0,5;1;"59-1-Bare-9";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;9;NA;"Schmidtia pappophoroides";21;1;"59-1-Bare-9";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;9;NA;"Stipagrostis uniplumis";1;5;"59-1-Bare-9";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;9;NA;"Talinum caffrum";0,5;1;"59-1-Bare-9";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;9;NA;"Trachyandra saltii";0,5;1;"59-1-Bare-9";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;9;NA;"Tylosema esculentum";0,5;1;"59-1-Bare-9";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;9;NA;"Walleria nutans";0,5;1;"59-1-Bare-9";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";230;260;NA;9;NA;"Aristida stipitata";0,5;2;"59-1-Terminalia sericea-9";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";230;260;NA;9;NA;"Dicoma schinzii";2;2;"59-1-Terminalia sericea-9";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";230;260;NA;9;NA;"Eragrostis lehmanniana";0,5;3;"59-1-Terminalia sericea-9";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";230;260;NA;9;NA;"Eragrostis pallens";3;3;"59-1-Terminalia sericea-9";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";230;260;NA;9;NA;"Eragrostis rigidior";0,5;1;"59-1-Terminalia sericea-9";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";230;260;NA;9;NA;"Indigofera alternans";1;9;"59-1-Terminalia sericea-9";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";230;260;NA;9;NA;"Stipagrostis uniplumis";0,5;2;"59-1-Terminalia sericea-9";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";230;260;NA;9;NA;"Talinum caffrum";0,5;2;"59-1-Terminalia sericea-9";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";230;260;NA;9;NA;"Tylosema esculentum";1;1;"59-1-Terminalia sericea-9";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";200;100;NA;10;2;"Acacia erioloba";0,0625;5;"59-1-Bare-10";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";200;100;NA;10;1;"Acacia mellifera";0,125;1;"59-1-Bare-10";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";200;100;NA;10;2;"Aristida stipitata";0,3125;6;"59-1-Bare-10";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";200;100;NA;10;4;"Dicoma schinzii";0,0625;1;"59-1-Bare-10";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";200;100;NA;10;1;"Eragrostis lehmanniana";0,125;2;"59-1-Bare-10";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";200;100;NA;10;5;"Eragrostis pallens";0,0625;2;"59-1-Bare-10";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";200;100;NA;10;1;"Eragrostis rigidior";0,1875;3;"59-1-Bare-10";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";200;100;NA;10;2;"Hermannia tomentosa";0,125;1;"59-1-Bare-10";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";200;100;NA;10;2;"Indigofera alternans";0,5;4;"59-1-Bare-10";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";200;100;NA;10;6;"Ptycholobium biflorum";0,0625;1;"59-1-Bare-10";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";200;100;NA;10;1;"Schmidtia pappophoroides";0,5;2;"59-1-Bare-10";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";200;100;NA;10;1;"Stipagrostis uniplumis";0,625;4;"59-1-Bare-10";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";200;100;NA;10;1;"Talinum caffrum";0,0625;1;"59-1-Bare-10";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";110;110;NA;10;8;"Terminalia sericea";0,0625;1;"59-1-Bare-10";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";200;100;NA;10;1;"Trachyandra saltii";0,1875;2;"59-1-Bare-10";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";320;540;NA;10;NA;"Acacia erioloba";0,5;3;"59-1-Terminalia sericea-10";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";320;540;NA;10;NA;"Albuca fleckii";0,5;1;"59-1-Terminalia sericea-10";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";320;540;NA;10;NA;"Aristida stipitata";0,5;1;"59-1-Terminalia sericea-10";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";320;540;NA;10;NA;"Blepharis integrifolia";0,5;1;"59-1-Terminalia sericea-10";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";320;540;NA;10;NA;"Dicoma schinzii";0,5;1;"59-1-Terminalia sericea-10";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";320;540;NA;10;NA;"Eragrostis rigidior";2;17;"59-1-Terminalia sericea-10";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";320;540;NA;10;NA;"Grewia flava";2;3;"59-1-Terminalia sericea-10";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";320;540;NA;10;NA;"Indigofera alternans";0,5;2;"59-1-Terminalia sericea-10";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";320;540;NA;10;NA;"Pollichia campestris";2;4;"59-1-Terminalia sericea-10";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";320;540;NA;10;NA;"Rhynchosia minima";0,5;1;"59-1-Terminalia sericea-10";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";320;540;NA;10;NA;"Schmidtia pappophoroides";0,5;3;"59-1-Terminalia sericea-10";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";320;540;NA;10;NA;"Stipagrostis uniplumis";1;17;"59-1-Terminalia sericea-10";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";320;540;NA;10;NA;"Talinum caffrum";0,5;3;"59-1-Terminalia sericea-10";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";320;540;NA;10;NA;"Terminalia sericea";1;1;"59-1-Terminalia sericea-10";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;11;NA;"Aristida stipitata";0,5;2;"59-1-Bare-11";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;11;NA;"Eragrostis rigidior";1;1;"59-1-Bare-11";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;11;NA;"Indigofera alternans";1;4;"59-1-Bare-11";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;11;NA;"Schmidtia pappophoroides";2;1;"59-1-Bare-11";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;11;NA;"Stipagrostis uniplumis";0,5;4;"59-1-Bare-11";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";125;100;NA;11;NA;"Aristida stipitata";0,5;2;"59-1-Terminalia sericea-11";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";125;100;NA;11;NA;"Dichrostachys cinerea";0,5;1;"59-1-Terminalia sericea-11";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";125;100;NA;11;NA;"Indigofera alternans";0,5;1;"59-1-Terminalia sericea-11";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";125;100;NA;11;NA;"Stipagrostis uniplumis";1;1;"59-1-Terminalia sericea-11";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;12;NA;"Aristida stipitata";0,5;1;"59-1-Bare-12";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;12;NA;"Eragrostis rigidior";0,5;1;"59-1-Bare-12";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;12;NA;"Raphionacme lanceolata";2;1;"59-1-Bare-12";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;12;NA;"Stipagrostis uniplumis";0,5;1;"59-1-Bare-12";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";145;100;NA;12;NA;"Albuca fleckii";0,5;1;"59-1-Terminalia sericea-12";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";145;100;NA;12;NA;"Dicoma schinzii";0,5;1;"59-1-Terminalia sericea-12";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";145;100;NA;12;NA;"Eragrostis lehmanniana";0,5;2;"59-1-Terminalia sericea-12";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";145;100;NA;12;NA;"Eragrostis pallens";2;3;"59-1-Terminalia sericea-12";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";145;100;NA;12;NA;"Eragrostis rigidior";1;2;"59-1-Terminalia sericea-12";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";145;100;NA;12;NA;"Indigofera alternans";0,5;2;"59-1-Terminalia sericea-12";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";145;100;NA;12;NA;"Stipagrostis uniplumis";0,5;2;"59-1-Terminalia sericea-12";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;13;NA;"Aristida stipitata";0,5;3;"59-1-Bare-13";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;13;NA;"Hermannia tomentosa";0,5;1;"59-1-Bare-13";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;13;NA;"Stipagrostis uniplumis";0,5;4;"59-1-Bare-13";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";115;110;NA;13;NA;"Aristida stipitata";1;3;"59-1-Terminalia sericea-13";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";115;110;NA;13;NA;"Indigofera alternans";0,5;2;"59-1-Terminalia sericea-13";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";115;110;NA;13;NA;"Raphionacme lanceolata";0,5;1;"59-1-Terminalia sericea-13";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";115;110;NA;13;NA;"Schmidtia pappophoroides";0,5;1;"59-1-Terminalia sericea-13";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";115;110;NA;13;NA;"Stipagrostis uniplumis";4;5;"59-1-Terminalia sericea-13";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;14;NA;"Aristida stipitata";1;1;"59-1-Bare-14";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;14;NA;"Eragrostis lehmanniana";0,5;1;"59-1-Bare-14";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;14;NA;"Eragrostis rigidior";0,5;1;"59-1-Bare-14";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;14;NA;"Indigofera alternans";10;4;"59-1-Bare-14";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;14;NA;"Schmidtia pappophoroides";3;2;"59-1-Bare-14";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;14;NA;"Stipagrostis uniplumis";0,5;1;"59-1-Bare-14";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";170;150;NA;14;NA;"Aristida stipitata";3;3;"59-1-Terminalia sericea-14";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";170;150;NA;14;NA;"Eragrostis lehmanniana";0,5;2;"59-1-Terminalia sericea-14";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";170;150;NA;14;NA;"Eragrostis rigidior";1;3;"59-1-Terminalia sericea-14";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";170;150;NA;14;NA;"Indigofera alternans";1;3;"59-1-Terminalia sericea-14";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";170;150;NA;14;NA;"Stipagrostis uniplumis";2;5;"59-1-Terminalia sericea-14";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";170;150;NA;14;NA;"Tephrosia burchellii";0,5;1;"59-1-Terminalia sericea-14";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";NA;NA;NA;15;NA;"Stipagrostis uniplumis";0,5;1;"59-1-Bare-15";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";70;70;NA;15;NA;"Aristida stipitata";2;1;"59-1-Terminalia sericea-15";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";70;70;NA;15;NA;"Eragrostis rigidior";5;1;"59-1-Terminalia sericea-15";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";2;"Terminalia sericea";70;70;NA;15;NA;"Stipagrostis uniplumis";3;1;"59-1-Terminalia sericea-15";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";200;100;NA;16;2;"Albuca fleckii";0,125;1;"59-1-Bare-16";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";200;100;NA;16;1;"Aristida stipitata";0,375;5;"59-1-Bare-16";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";200;100;NA;16;3;"Chamaecrista biensis";0,125;1;"59-1-Bare-16";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";200;100;NA;16;3;"Cyperus margaritaceus";0,125;1;"59-1-Bare-16";3;0,8446
196;"Namibia";"Blaum, Niels Florian Jeltsch";"Sandveld";59;1;"09.03.17";1;"Bare";200;100;NA;16;1;"Dichrostachys cinerea";0,25;1;"59-1-Bare-16";3;0,8446
